track_id,row_id,rank,shop,title,link,sku_name,price,orig,tag,height,height_evidence,bundle,custom,exclude
T1,R121-S011,121,棕二叔,棕二叔手工山棕床垫硬椰棕垫天然护脊棕榈儿童榻榻米无胶折叠定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=679581542842,强护腰总14cm（全山棕+纯棉面料,2250.0,3080.0,店铺优惠后,,,False,False,
T1,R121-S012,121,棕二叔,棕二叔手工山棕床垫硬椰棕垫天然护脊棕榈儿童榻榻米无胶折叠定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=679581542842,强护腰总17cm（全山棕+纯棉面料,2690.0,3580.0,店铺优惠后,,,False,False,
T1,R122-S009,122,香港海马家具国际集团有限公司,补贴15%禧海马儿童棕垫天然椰棕床垫护脊家用卧室十大官方榈学生,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=530279113407,谨防同款假冒认准外观+椰棕专利,1588.0,1588.0,,,,False,False,
T1,R124-S002,124,梦百合官方旗舰店,【酒店同款】梦百合五星酒店同款散热透气记忆绵卷装弹簧家用床垫,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=855694247582,酒店家庭款XYCD 20cm【偏硬睡感/护脊】,2261.0,3558.0,平台加补后,,,False,False,
T1,R124-S003,124,梦百合官方旗舰店,【酒店同款】梦百合五星酒店同款散热透气记忆绵卷装弹簧家用床垫,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=855694247582,酒店舒睡款星光 22cm【偏硬睡感/释压】,2490.5,3828.0,平台加补后,,,False,False,
T1,R128-S002,128,林芃家品旗舰店,林芃云宿2代席梦思床垫硬垫厚20cm家用0胶弹簧独立乳胶护腰旗舰店,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=641695639040,云宿2代F-22CM  【0胶偏硬-旗舰升级】,2990.5,4151.24,平台加补后,,,False,False,
T1,R128-S003,128,林芃家品旗舰店,林芃云宿2代席梦思床垫硬垫厚20cm家用0胶弹簧独立乳胶护腰旗舰店,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=641695639040,云宿2代A-20CM 【0胶偏硬-释压升级】,2790.5,3874.94,平台加补后,,,False,False,
T1,R128-S004,128,林芃家品旗舰店,林芃云宿2代席梦思床垫硬垫厚20cm家用0胶弹簧独立乳胶护腰旗舰店,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=641695639040,云宿2代C-20CM 【0胶加硬-护脊升级】,2390.5,3321.35,平台加补后,,,False,False,
T1,R128-S006,128,林芃家品旗舰店,林芃云宿2代席梦思床垫硬垫厚20cm家用0胶弹簧独立乳胶护腰旗舰店,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=641695639040,云宿1代F-22CM  【支撑偏硬-热销明星】,2736.5,3799.41,平台加补后,,,False,False,
T1,R128-S007,128,林芃家品旗舰店,林芃云宿2代席梦思床垫硬垫厚20cm家用0胶弹簧独立乳胶护腰旗舰店,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=641695639040,云宿1代A-20CM 【支撑偏硬-舒缓释压】,2499.5,3471.59,平台加补后,,,False,False,
T1,R128-S009,128,林芃家品旗舰店,林芃云宿2代席梦思床垫硬垫厚20cm家用0胶弹簧独立乳胶护腰旗舰店,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=641695639040,云宿1代C-20CM 【支撑加硬-强劲护脊】,2028.95,2821.0,平台加补后,,,False,False,
T1,R136-S004,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,黄麻垫C13cm：抗菌棉+安全海绵+防螨布+10cm生态黄麻,1610.75,2199.0,平台加补后,,,False,False,
T1,R136-S007,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,黄麻垫D12cm：抗菌棉+安全海绵+防螨布+2cm天然乳胶+7cm生态黄麻,1610.75,2199.0,平台加补后,,,False,False,
T1,R136-S008,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,黄麻垫D15cm：抗菌棉+安全海绵+防螨布+2cm天然乳胶+10cm生态黄麻,1835.15,2499.0,平台加补后,,,False,False,
T1,R136-S012,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,黄麻垫E13cm：抗菌棉+安全海绵+防螨布+10cmS型黄麻,1760.35,2399.0,平台加补后,,,False,False,
T1,R136-S013,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,黄麻垫E15cm：抗菌棉+安全海绵+防螨布+12cmS型黄麻,1984.75,2699.0,平台加补后,,,False,False,
T1,R136-S014,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,黄麻垫E18cm：抗菌棉+安全海绵+防螨布+15cmS型黄麻,2209.15,2999.0,平台加补后,,,False,False,
T1,R136-S016,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,黄麻垫F10cm：抗菌棉+安全海绵+防螨布+2cm天然乳胶+5cmS型黄麻,1610.75,2199.0,平台加补后,,,False,False,
T1,R136-S017,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,黄麻垫F12cm：抗菌棉+安全海绵+防螨布+2cm天然乳胶+7cmS型黄麻,1835.15,2499.0,平台加补后,,,False,False,
T1,R136-S018,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,黄麻垫F15cm：抗菌棉+安全海绵+防螨布+2cm天然乳胶+10cmS型黄麻,2059.55,2799.0,平台加补后,,,False,False,
T1,R136-S019,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,黄麻垫H10cm：抗菌棉+安全海绵+防螨布+2cm天然乳胶+2cm3D+3cmS型黄麻,1722.95,2349.0,平台加补后,,,False,False,
T1,R136-S020,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,黄麻垫H12cm：抗菌棉+安全海绵+防螨布+2cm天然乳胶+2cm3D+5cmS型黄麻,1909.95,2599.0,平台加补后,,,False,False,
T1,R136-S021,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,黄麻垫H14cm：抗菌棉+安全海绵+防螨布+2cm天然乳胶+2cm3D+7cmS型黄麻,2134.35,2899.0,平台加补后,,,False,False,
T1,R136-S022,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,黄麻垫H17cm：抗菌棉+安全海绵+防螨布+2cm天然乳胶+2cm3D+10cmS型黄麻,2433.55,3299.0,平台加补后,,,False,False,
T1,R136-S026,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,棕享B16cm：抗菌棉+防螨布+安全海绵（加厚）+10cm棕,1685.55,2299.0,平台加补后,,,False,False,
T1,R136-S027,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,棕享B21cm：抗菌棉+防螨布+安全海绵（加厚）+15cm棕,1909.95,2599.0,平台加补后,,,False,False,
T1,R136-S028,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,棕享C10cm可面拆：抗菌棉+防螨布+安全海绵+2cm乳胶+2cm3D+3cm棕,1648.15,2249.0,平台加补后,,,False,False,
T1,R136-S029,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,棕享C12cm可面拆：抗菌棉+防螨布+安全海绵+2cm乳胶+2cm3D+5cm棕,1722.95,2349.0,平台加补后,,,False,False,
T1,R136-S030,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,棕享C17cm可面拆：抗菌棉+防螨布+安全海绵+2cm乳胶+2cm3D+10cm棕,2022.15,2749.0,平台加补后,,,False,False,
T1,R136-S032,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,棕享D15cm：抗菌棉+防螨布+安全海绵+3cm乳胶+10cm棕,1760.35,2399.0,平台加补后,,,False,False,
T1,R136-S033,136,龙凤床垫旗舰店,龙凤黄麻床垫天然护脊0胶椰棕棕榈榻榻米乳胶儿童薄加硬垫子定制,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=616722065751,棕享D20cm：抗菌棉+防螨布+安全海绵+3cm乳胶+15cm棕,2059.55,2799.0,平台加补后,,,False,False,
T1,R137-S009,137,moonlightfamily旗舰店,月光之家乳胶床垫超薄款家庭用15cm软硬独立弹簧席梦思10厘米1.8m,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=25956076042,软豆A款=12cm【偏软】5cm乳胶+云感独立袋,1518.1,2257.0,平台加补后,,,False,False,
T1,R137-S010,137,moonlightfamily旗舰店,月光之家乳胶床垫超薄款家庭用15cm软硬独立弹簧席梦思10厘米1.8m,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=25956076042,软豆B款=15cm【偏软】5cm乳胶+云感独立袋,1568.25,2324.0,平台加补后,,,False,False,
T1,R137-S011,137,moonlightfamily旗舰店,月光之家乳胶床垫超薄款家庭用15cm软硬独立弹簧席梦思10厘米1.8m,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=25956076042,软豆C款=15cm【正面偏软/反面适中】反面升级记忆棉,1618.4,2391.0,平台加补后,,,False,False,
T1,R137-S012,137,moonlightfamily旗舰店,月光之家乳胶床垫超薄款家庭用15cm软硬独立弹簧席梦思10厘米1.8m,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=25956076042,软豆D款=20cm【正面偏软/反面适中】反面升级记忆棉,1668.55,2458.0,平台加补后,,,False,False,
T1,R140-S001,140,喜临门官方旗舰店,【飞跃尊享3.0】喜临门官方家用主卧舒脊黄麻乳胶7区独袋弹簧床垫,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=696509197499,飞跃尊享3.0 25cm【云感乳胶 独袋弹簧 双层黄麻】,2719.15,4199.0,平台加补后,,,False,False,
T1,R141-S001,141,林氏家居官方旗舰店,泰国天然乳胶床垫林氏家居家用卧室独立弹簧天然乳胶床垫护脊,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=697607895940,(1)【CDS300A】抑菌防螨|硬|21cm,1998.24,2897.0,店铺优惠后,,,False,False,
T1,R141-S003,141,林氏家居官方旗舰店,泰国天然乳胶床垫林氏家居家用卧室独立弹簧天然乳胶床垫护脊,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=697607895940,(3)【CDS350B】0胶护脊|硬|15cm,2898.84,4202.0,店铺优惠后,,,False,False,
T1,R143-S001,143,林氏家居官方旗舰店,【门店同款0胶】林氏家居竹麻弹簧床垫家用卧室抑菌护脊厚硬垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=857252159552,(1)【CDS310A】抑菌护脊|硬|21cm,2498.24,3622.0,店铺优惠后,,,False,False,
T1,R143-S002,143,林氏家居官方旗舰店,【门店同款0胶】林氏家居竹麻弹簧床垫家用卧室抑菌护脊厚硬垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=857252159552,(2)【CDS315A】全垫0胶水|偏硬|22cm,2297.52,3331.0,店铺优惠后,,,False,False,
T1,R143-S003,143,林氏家居官方旗舰店,【门店同款0胶】林氏家居竹麻弹簧床垫家用卧室抑菌护脊厚硬垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=857252159552,(3)【CDS330A】抗菌防螨|偏硬|23cm,2698.12,3911.0,店铺优惠后,,,False,False,
T1,R147-S001,147,源氏木语官方旗舰店,源氏木语0胶水护脊床垫家用弹簧厚垫塔塔三层海绵垫防螨椰棕垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1026991064778,(全垫零胶水)塔塔·零胶水床垫JH2CYC000,1647.5,2115.0,店铺优惠后,,,False,False,
T1,R151-S001,151,顾家家居官方旗舰店,顾家家居撑腰床垫0胶水双睡弹簧乳胶护脊席梦思家用卧室5601/1053,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=769686559596,⭐️【(全垫0胶水)撑腰PRO·适中】24cm 60%用户选择,2348.0,2936.0,店铺优惠后,,,False,False,
T1,R151-S002,151,顾家家居官方旗舰店,顾家家居撑腰床垫0胶水双睡弹簧乳胶护脊席梦思家用卧室5601/1053,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=769686559596,【(全垫0胶水)撑腰PRO·偏硬】26cm 净醛防螨 腰部支撑5601,2348.0,2936.0,店铺优惠后,,,False,False,
T1,R151-S003,151,顾家家居官方旗舰店,顾家家居撑腰床垫0胶水双睡弹簧乳胶护脊席梦思家用卧室5601/1053,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=769686559596,【(全垫0胶水)撑腰MAX·双睡】26cm 净醛可洗 三重支撑,2648.0,3311.0,店铺优惠后,,,False,False,
T1,R151-S004,151,顾家家居官方旗舰店,顾家家居撑腰床垫0胶水双睡弹簧乳胶护脊席梦思家用卧室5601/1053,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=769686559596,【撑腰·适中】24cm 腰部支撑,1828.0,2286.0,店铺优惠后,,,False,False,
T1,R151-S005,151,顾家家居官方旗舰店,顾家家居撑腰床垫0胶水双睡弹簧乳胶护脊席梦思家用卧室5601/1053,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=769686559596,【撑腰恬梦·偏硬】22cm 硬核撑腰1053A,1999.0,2499.0,店铺优惠后,,,False,False,
T1,R152-S002,152,芭蕉果旗舰店,芭蕉果三明治cpro护脊床垫家用硬垫子可拆0胶水黄麻乳胶硅胶弹簧,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=708607304937,三明治C【多重睡感可调】更均衡,2934.5,5262.35,平台加补后,,,False,False,
T1,R152-S003,152,芭蕉果旗舰店,芭蕉果三明治cpro护脊床垫家用硬垫子可拆0胶水黄麻乳胶硅胶弹簧,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=708607304937,三明治A 【适中睡感】A类面料 可拆可洗,2434.5,4674.12,平台加补后,,,False,False,
T1,R152-S004,152,芭蕉果旗舰店,芭蕉果三明治cpro护脊床垫家用硬垫子可拆0胶水黄麻乳胶硅胶弹簧,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=708607304937,三明治B 【偏硬护脊】护脊支撑 全龄友好,2634.5,4909.41,平台加补后,,,False,False,
T1,R161-S001,161,喜临门官方旗舰店,【白骑士Plus+】喜临门A类席梦思乳胶黄麻偏硬垫子三区弹簧厚床垫,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1027492173124,白骑士Plus+（主推升级款）【双面睡感/25CM】四重升级主卧推荐,2634.15,4099.0,平台加补后,25.0,/25cm】,False,False,
T1,R161-S002,161,喜临门官方旗舰店,【白骑士Plus+】喜临门A类席梦思乳胶黄麻偏硬垫子三区弹簧厚床垫,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1027492173124,白骑士Plus（主推款）【双面睡感/25CM】双面可睡经典之选,2464.15,3899.0,平台加补后,25.0,/25cm】,False,False,
T1,R161-S003,161,喜临门官方旗舰店,【白骑士Plus+】喜临门A类席梦思乳胶黄麻偏硬垫子三区弹簧厚床垫,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1027492173124,白骑士Lite+（基础升级款）【适中睡感/22CM】A类面料三区舒脊,2379.15,3799.0,平台加补后,22.0,/22cm】,False,False,
T1,R161-S004,161,喜临门官方旗舰店,【白骑士Plus+】喜临门A类席梦思乳胶黄麻偏硬垫子三区弹簧厚床垫,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1027492173124,白骑士Pros0胶（可拆洗款）【双睡感/26cm】支撑升级透气升级,2974.15,4499.0,平台加补后,26.0,/26cm】,False,False,
T1,R161-S005,161,喜临门官方旗舰店,【白骑士Plus+】喜临门A类席梦思乳胶黄麻偏硬垫子三区弹簧厚床垫,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1027492173124,白骑士卷装（卷装款）【适中睡感/25CM】三区弹簧抑菌防螨,2379.15,3799.0,平台加补后,25.0,/25cm】,False,False,
T1,R174-S003,174,sweetnight甜秘密官方旗舰店,甜秘密可拆洗独立弹簧床垫记忆棉席梦思卧室家用定制乳胶硬垫护脊,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=17535831686,护脊大师2.0 丨五区支撑护脊+记忆棉+可拆可调睡感+抗菌防螨 【23cm】,1906.64,3069.0,平台加补后,23.0,【23cm】,False,False,
T1,R174-S004,174,sweetnight甜秘密官方旗舰店,甜秘密可拆洗独立弹簧床垫记忆棉席梦思卧室家用定制乳胶硬垫护脊,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=17535831686,护脊大师A款 丨双睡升级+透气抑菌+软硬双核芯 【25cm】,1725.08,2795.0,平台加补后,25.0,【25cm】,False,False,
T1,R174-S005,174,sweetnight甜秘密官方旗舰店,甜秘密可拆洗独立弹簧床垫记忆棉席梦思卧室家用定制乳胶硬垫护脊,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=17535831686,护脊大师C款 丨软硬适中+释压舒脊+升级酒店睡感 【23cm】,1569.1,2560.0,平台加补后,23.0,【23cm】,False,False,
T1,R174-S006,174,sweetnight甜秘密官方旗舰店,甜秘密可拆洗独立弹簧床垫记忆棉席梦思卧室家用定制乳胶硬垫护脊,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=17535831686,护脊大师F款 丨加硬护脊+高性价比+适合腰椎不适群体 【23cm】,1541.22,2518.0,平台加补后,23.0,【23cm】,False,False,
T1,R174-S007,174,sweetnight甜秘密官方旗舰店,甜秘密可拆洗独立弹簧床垫记忆棉席梦思卧室家用定制乳胶硬垫护脊,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=17535831686,星眠垫丨进口0胶黄麻+进口天然乳胶+软硬两睡【23cm】,1677.64,2723.0,平台加补后,23.0,【23cm】,False,False,
T1,R174-S008,174,sweetnight甜秘密官方旗舰店,甜秘密可拆洗独立弹簧床垫记忆棉席梦思卧室家用定制乳胶硬垫护脊,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=17535831686,风窝PRO 丨高质睡感+记忆棉+软硬可调+三段云支撑感应护脊 【24cm】,2424.28,3849.0,平台加补后,24.0,【24cm】,False,False,
T1,R174-S009,174,sweetnight甜秘密官方旗舰店,甜秘密可拆洗独立弹簧床垫记忆棉席梦思卧室家用定制乳胶硬垫护脊,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=17535831686,风信子丨（儿童升级款） A类抑菌防螨+进口0胶黄麻+进口天然乳胶【18cm】,1978.2,3177.0,平台加补后,18.0,【18cm】,False,False,
T1,R174-S010,174,sweetnight甜秘密官方旗舰店,甜秘密可拆洗独立弹簧床垫记忆棉席梦思卧室家用定制乳胶硬垫护脊,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=17535831686,风信子丨 （儿童升级款） A类抑菌防螨+进口0胶黄麻+进口天然乳胶 【20cm】,2066.35,3310.0,平台加补后,20.0,【20cm】,False,False,
T1,R174-S011,174,sweetnight甜秘密官方旗舰店,甜秘密可拆洗独立弹簧床垫记忆棉席梦思卧室家用定制乳胶硬垫护脊,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=17535831686,一、100天免费试睡  退货运费全包了,2080.0,2080.0,,,,False,False,
T1,R174-S012,174,sweetnight甜秘密官方旗舰店,甜秘密可拆洗独立弹簧床垫记忆棉席梦思卧室家用定制乳胶硬垫护脊,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=17535831686,二、48小时速发 送货入户,1930.0,1930.0,,,,False,False,
T1,R174-S013,174,sweetnight甜秘密官方旗舰店,甜秘密可拆洗独立弹簧床垫记忆棉席梦思卧室家用定制乳胶硬垫护脊,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=17535831686,三、链接累计销售430000+张,1730.0,1730.0,,,,False,False,
T1,R177-S003,177,芝华仕睡眠旗舰店,【芝华仕D026】政府补贴弹簧乳胶床垫席梦思护脊厚垫软硬卧室家用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1018646174103,26CM双面版|软硬双睡|睡感可选 双重防螨,1771.4,2464.0,平台加补后,,,False,False,
T1,R177-S004,177,芝华仕睡眠旗舰店,【芝华仕D026】政府补贴弹簧乳胶床垫席梦思护脊厚垫软硬卧室家用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1018646174103,26CM记忆绵版|适中偏软|一张能撑腰的记忆绵床垫,1677.05,2333.0,平台加补后,,,False,False,
T1,R177-S005,177,芝华仕睡眠旗舰店,【芝华仕D026】政府补贴弹簧乳胶床垫席梦思护脊厚垫软硬卧室家用,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1018646174103,24CM整垫0胶版|软硬双睡|全0胶水工艺A类抑菌面料,2455.65,3411.0,平台加补后,,,False,False,
T1,R179-S001,179,穗宝官方旗舰店,【东方梦】穗宝乳胶床垫席梦思弹簧家用加厚1.8米天然椰棕垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=599052536341,东方梦倍净【三重抑菌健康升级/软硬双面】爆款必入,2822.0,4126.0,平台加补后,,,False,False,
T1,R179-S002,179,穗宝官方旗舰店,【东方梦】穗宝乳胶床垫席梦思弹簧家用加厚1.8米天然椰棕垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=599052536341,东方梦【软硬双面/23cm】新手首选,2672.4,3926.0,平台加补后,23.0,/23cm】,False,False,
T1,R179-S005,179,穗宝官方旗舰店,【东方梦】穗宝乳胶床垫席梦思弹簧家用加厚1.8米天然椰棕垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=599052536341,舒眠【软硬适中/22cm】,2788.85,4081.0,平台加补后,22.0,/22cm】,False,False,
T1,R179-S006,179,穗宝官方旗舰店,【东方梦】穗宝乳胶床垫席梦思弹簧家用加厚1.8米天然椰棕垫子,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=599052536341,舒眠倍净【软硬适中/22cm】抑菌升级,2938.45,4281.0,平台加补后,22.0,/22cm】,False,False,
T1,R180-S001,180,喜临门官方旗舰店,【白骑士Plus+】喜临门A类席梦思乳胶黄麻偏硬垫子三区弹簧厚床垫,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1014127366987,白骑士Plus+（主推升级款）【双睡感/25CM】四重升级睡得舒服,2634.15,4099.0,平台加补后,25.0,/25cm】,False,False,
T1,R180-S002,180,喜临门官方旗舰店,【白骑士Plus+】喜临门A类席梦思乳胶黄麻偏硬垫子三区弹簧厚床垫,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1014127366987,白骑士Lite+（基础升级款）【适中睡感/22CM】A类面料三区舒脊,2379.15,3799.0,平台加补后,22.0,/22cm】,False,False,
T1,R182-S020,182,香港海马家具国际集团有限公司,补贴15%禧海马十大压缩官方卷包床垫软垫家用卧室乳胶席梦15C厚思,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=730618881333,↓明禧系列:所有人群 /拆洗/调节软硬,3000.0,3000.0,,,,False,False,
T1,R182-S021,182,香港海马家具国际集团有限公司,补贴15%禧海马十大压缩官方卷包床垫软垫家用卧室乳胶席梦15C厚思,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=730618881333,明禧【软硬可调/25CM】护脊魔方,1702.55,3140.0,平台加补后,25.0,/25cm】,False,False,
T1,R184-S001,184,喜临门官方旗舰店,喜临门官方A类厚席梦思偏硬垫乳胶黄麻弹簧床垫塔利亚新款,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1048436050589,塔利亚Pro【双睡感/23CM】,1911.65,2849.0,平台加补后,23.0,/23cm】,False,False,
