row_id,rank,shop,title,link,sku_name,price,orig,tag,height,height_evidence,bundle,custom,exclude
R087-S002,87,慕思官方旗舰店,【净棕】慕思旗舰店十大名牌天然椰棕床垫席梦慕斯榻榻米乳胶硬垫,https://detail.tmall.com/item.htm?id=568174570294&sku_properties=21433%3A50753460,5cm【椰棕2cm】防螨面料(偏硬护脊)-MKA2-036,1640.5,2290.0,平台加补后,,,False,False,
R087-S003,87,慕思官方旗舰店,【净棕】慕思旗舰店十大名牌天然椰棕床垫席梦慕斯榻榻米乳胶硬垫,https://detail.tmall.com/item.htm?id=568174570294&sku_properties=21433%3A50753460,8cm【椰棕5cm】防螨面料(偏硬护脊)-MKA2-036,1740.8,2408.0,平台加补后,,,False,False,
R087-S004,87,慕思官方旗舰店,【净棕】慕思旗舰店十大名牌天然椰棕床垫席梦慕斯榻榻米乳胶硬垫,https://detail.tmall.com/item.htm?id=568174570294&sku_properties=21433%3A50753460,10cm【椰棕8cm】防螨面料(偏硬护脊)-MKA2-036,1990.7,2702.0,平台加补后,,,False,False,
R087-S005,87,慕思官方旗舰店,【净棕】慕思旗舰店十大名牌天然椰棕床垫席梦慕斯榻榻米乳胶硬垫,https://detail.tmall.com/item.htm?id=568174570294&sku_properties=21433%3A50753460,5cm【竹炭椰棕】竹炭面料(偏硬)-MCW1-093,2285.65,3049.0,平台加补后,,,False,False,
R087-S006,87,慕思官方旗舰店,【净棕】慕思旗舰店十大名牌天然椰棕床垫席梦慕斯榻榻米乳胶硬垫,https://detail.tmall.com/item.htm?id=568174570294&sku_properties=21433%3A50753460,8cm【竹炭椰棕】竹炭面料(偏硬)-MCW1-093,2455.65,3249.0,平台加补后,,,False,False,
R087-S007,87,慕思官方旗舰店,【净棕】慕思旗舰店十大名牌天然椰棕床垫席梦慕斯榻榻米乳胶硬垫,https://detail.tmall.com/item.htm?id=568174570294&sku_properties=21433%3A50753460,12cm【竹炭椰棕】竹炭面料(偏硬)-MCW1-093,2880.65,3749.0,平台加补后,,,False,False,
R088-S001,88,香港海马集团商城企业店,记忆棉乳胶独立弹簧床垫卷包压缩盒子席梦海思马拆洗家用卧室软硬,https://detail.tmall.com/item.htm?id=697411560199&sku_properties=21433%3A50753460,A柔软款 厚≈20CM 实用之选,492.15,788.0,平台加补后,,,False,False,
R088-S002,88,香港海马集团商城企业店,记忆棉乳胶独立弹簧床垫卷包压缩盒子席梦海思马拆洗家用卧室软硬,https://detail.tmall.com/item.htm?id=697411560199&sku_properties=21433%3A50753460,B偏硬款 厚≈21CM 护脊发育,543.15,858.0,平台加补后,,,False,False,
R088-S003,88,香港海马集团商城企业店,记忆棉乳胶独立弹簧床垫卷包压缩盒子席梦海思马拆洗家用卧室软硬,https://detail.tmall.com/item.htm?id=697411560199&sku_properties=21433%3A50753460,C静音舒适款 厚≈22CM 静音享受（热销款♚）,641.75,1159.0,平台加补后,,,False,False,
R088-S004,88,香港海马集团商城企业店,记忆棉乳胶独立弹簧床垫卷包压缩盒子席梦海思马拆洗家用卧室软硬,https://detail.tmall.com/item.htm?id=697411560199&sku_properties=21433%3A50753460,D慢回弹支撑款 厚≈22CM 主卧首选（热销款♚）,682.55,1228.0,平台加补后,,,False,False,
R088-S005,88,香港海马集团商城企业店,记忆棉乳胶独立弹簧床垫卷包压缩盒子席梦海思马拆洗家用卧室软硬,https://detail.tmall.com/item.htm?id=697411560199&sku_properties=21433%3A50753460,E豪华酒店款 厚≈24CM 星级酒店享受,772.65,1388.0,平台加补后,,,False,False,
R088-S006,88,香港海马集团商城企业店,记忆棉乳胶独立弹簧床垫卷包压缩盒子席梦海思马拆洗家用卧室软硬,https://detail.tmall.com/item.htm?id=697411560199&sku_properties=21433%3A50753460,E2卧室首选款 厚≈24CM 双面睡感软硬兼备,794.75,1418.0,平台加补后,,,False,False,
R088-S007,88,香港海马集团商城企业店,记忆棉乳胶独立弹簧床垫卷包压缩盒子席梦海思马拆洗家用卧室软硬,https://detail.tmall.com/item.htm?id=697411560199&sku_properties=21433%3A50753460,F空气纤维POE旗舰款偏硬 厚≈23CM 透气强支撑,974.1,1666.0,平台加补后,,,False,False,
R088-S008,88,香港海马集团商城企业店,记忆棉乳胶独立弹簧床垫卷包压缩盒子席梦海思马拆洗家用卧室软硬,https://detail.tmall.com/item.htm?id=697411560199&sku_properties=21433%3A50753460,G全拆水洗透气凝胶记忆棉 厚度22CM 主卧首选（热销款♚）,758.2,1368.0,平台加补后,22.0,厚度22cm,False,False,
R088-S009,88,香港海马集团商城企业店,记忆棉乳胶独立弹簧床垫卷包压缩盒子席梦海思马拆洗家用卧室软硬,https://detail.tmall.com/item.htm?id=697411560199&sku_properties=21433%3A50753460,H全拆水洗高密支撑海绵厚度22CM 护脊必备,722.5,1318.0,平台加补后,22.0,厚度22cm,False,False,
R088-S010,88,香港海马集团商城企业店,记忆棉乳胶独立弹簧床垫卷包压缩盒子席梦海思马拆洗家用卧室软硬,https://detail.tmall.com/item.htm?id=697411560199&sku_properties=21433%3A50753460,I全拆水洗可切换软硬睡感25CM  软硬兼备（热销款♚）,1119.45,1868.0,平台加补后,,,False,False,
R089-S001,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,白色【独立袋装弹簧】20cm卷包发货,392.58,717.0,秒杀价,,,False,False,
R089-S002,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,白色【独立袋装弹簧】22cm卷包发货,412.56,744.0,秒杀价,,,False,False,
R089-S003,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,白色【独立袋装弹簧】24cm卷包发货,442.16,784.0,秒杀价,,,False,False,
R089-S004,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,白色【独立袋装弹簧】26cm卷包发货,471.76,824.0,秒杀价,,,False,False,
R089-S005,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,白色【独立袋装弹簧】28cm卷包发货,510.98,877.0,秒杀价,,,False,False,
R089-S006,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,白色【独立袋装弹簧】云垫30cm卷包发货,560.56,944.0,秒杀价,,,False,False,
R089-S007,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,白色【独立袋装弹簧】云垫31cm卷包发货,609.5,1010.0,秒杀价,,,False,False,
R089-S008,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,蓝色【独立袋装弹簧】20cm卷包发货,372.6,690.0,秒杀价,,,False,False,
R089-S009,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,蓝色【独立袋装弹簧】22cm卷包发货,392.58,717.0,秒杀价,,,False,False,
R089-S010,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,蓝色【独立袋装弹簧】24cm卷包发货,422.18,757.0,秒杀价,,,False,False,
R089-S011,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,蓝色【独立袋装弹簧】26cm卷包发货,451.78,797.0,秒杀价,,,False,False,
R089-S012,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,蓝色【独立袋装弹簧】28cm卷包发货,491.0,850.0,秒杀价,,,False,False,
R089-S013,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,蓝色【独立袋装弹簧】云垫30cm卷包发货,540.58,917.0,秒杀价,,,False,False,
R089-S014,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,蓝色【独立袋装弹簧】云垫31cm卷包发货,590.16,984.0,秒杀价,,,False,False,
R089-S015,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,白色【独立袋装弹簧】20cm卷包发货,334.96,704.0,秒杀价,,,False,False,
R089-S016,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,白色【独立袋装弹簧】22cm卷包发货,402.2,730.0,秒杀价,,,False,False,
R089-S017,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,白色【独立袋装弹簧】24cm卷包发货,431.8,770.0,秒杀价,,,False,False,
R089-S018,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,白色【独立袋装弹簧】26cm卷包发货,461.4,810.0,秒杀价,,,False,False,
R089-S019,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,白色【独立袋装弹簧】28cm卷包发货,501.36,864.0,秒杀价,,,False,False,
R089-S020,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,白色【独立袋装弹簧】云垫30cm卷包发货,550.2,930.0,秒杀价,,,False,False,
R089-S021,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,白色【独立袋装弹簧】云垫31cm卷包发货,599.78,997.0,秒杀价,,,False,False,
R089-S022,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,蓝色【独立袋装弹簧】20cm卷包发货,323.8,677.0,秒杀价,,,False,False,
R089-S023,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,蓝色【独立袋装弹簧】22cm卷包发货,382.96,704.0,秒杀价,,,False,False,
R089-S024,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,蓝色【独立袋装弹簧】24cm卷包发货,412.56,744.0,秒杀价,,,False,False,
R089-S025,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,蓝色【独立袋装弹簧】26cm卷包发货,442.16,784.0,秒杀价,,,False,False,
R089-S026,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,蓝色【独立袋装弹簧】28cm卷包发货,481.38,837.0,秒杀价,,,False,False,
R089-S027,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,蓝色【独立袋装弹簧】云垫30cm卷包发货,530.96,904.0,秒杀价,,,False,False,
R089-S028,89,床垫工厂企业店,压缩盒子卷包独立袋装弹簧床垫超软记忆棉床垫软床垫家用双人床垫,https://detail.tmall.com/item.htm?id=976965979179&sku_properties=21433%3A50753460,蓝色【独立袋装弹簧】云垫31cm卷包发货,579.8,970.0,秒杀价,,,False,False,
R090-S001,90,香港海马家具国际集团有限公司,补贴15%禧海马十大压缩卷包盒子床垫家用卧室弹簧乳胶席梦官方思,https://detail.tmall.com/item.htm?id=701732482427&sku_properties=21433%3A50753460,↓防塌专利:所有人群/家庭优选/2人使用,2888.0,2888.0,,,,False,False,
R090-S002,90,香港海马家具国际集团有限公司,补贴15%禧海马十大压缩卷包盒子床垫家用卧室弹簧乳胶席梦官方思,https://detail.tmall.com/item.htm?id=701732482427&sku_properties=21433%3A50753460,禧盒D【主卧舒睡/22CM】适中,731.0,1772.0,平台加补后,22.0,/22cm】,False,False,
R090-S003,90,香港海马家具国际集团有限公司,补贴15%禧海马十大压缩卷包盒子床垫家用卧室弹簧乳胶席梦官方思,https://detail.tmall.com/item.htm?id=701732482427&sku_properties=21433%3A50753460,禧盒E2【主卧臻选/24CM】适中,959.65,2699.0,平台加补后,24.0,/24cm】,False,False,
R090-S004,90,香港海马家具国际集团有限公司,补贴15%禧海马十大压缩卷包盒子床垫家用卧室弹簧乳胶席梦官方思,https://detail.tmall.com/item.htm?id=701732482427&sku_properties=21433%3A50753460,禧云盒H【主卧舒睡PLUS/24CM】适中,1097.35,2930.0,平台加补后,24.0,/24cm】,False,False,
R090-S005,90,香港海马家具国际集团有限公司,补贴15%禧海马十大压缩卷包盒子床垫家用卧室弹簧乳胶席梦官方思,https://detail.tmall.com/item.htm?id=701732482427&sku_properties=21433%3A50753460,禧云盒I【主卧臻选PLUS/24CM】适中,1170.45,3053.0,平台加补后,24.0,/24cm】,False,False,
R090-S006,90,香港海马家具国际集团有限公司,补贴15%禧海马十大压缩卷包盒子床垫家用卧室弹簧乳胶席梦官方思,https://detail.tmall.com/item.htm?id=701732482427&sku_properties=21433%3A50753460,↓防塌专利:儿童/青年/针对腰不好中老年/1人使用,2888.0,2888.0,,,,False,False,
R090-S007,90,香港海马家具国际集团有限公司,补贴15%禧海马十大压缩卷包盒子床垫家用卧室弹簧乳胶席梦官方思,https://detail.tmall.com/item.htm?id=701732482427&sku_properties=21433%3A50753460,禧盒B【次卧舒睡/21CM】稍硬,549.95,1468.0,平台加补后,21.0,/21cm】,False,False,
R090-S008,90,香港海马家具国际集团有限公司,补贴15%禧海马十大压缩卷包盒子床垫家用卧室弹簧乳胶席梦官方思,https://detail.tmall.com/item.htm?id=701732482427&sku_properties=21433%3A50753460,禧盒F【次卧臻选/23cm】稍硬,959.65,2699.0,平台加补后,23.0,/23cm】,False,False,
R090-S009,90,香港海马家具国际集团有限公司,补贴15%禧海马十大压缩卷包盒子床垫家用卧室弹簧乳胶席梦官方思,https://detail.tmall.com/item.htm?id=701732482427&sku_properties=21433%3A50753460,↓防塌专利:年轻/白领/孕妇/静音深睡/2人使用,2888.0,2888.0,,,,False,False,
R090-S010,90,香港海马家具国际集团有限公司,补贴15%禧海马十大压缩卷包盒子床垫家用卧室弹簧乳胶席梦官方思,https://detail.tmall.com/item.htm?id=701732482427&sku_properties=21433%3A50753460,禧盒A【客房民宿/20CM】稍软,505.75,1394.0,平台加补后,20.0,/20cm】,False,False,
R090-S011,90,香港海马家具国际集团有限公司,补贴15%禧海马十大压缩卷包盒子床垫家用卧室弹簧乳胶席梦官方思,https://detail.tmall.com/item.htm?id=701732482427&sku_properties=21433%3A50753460,禧盒C【缓压舒睡/22CM】稍软,661.3,1655.0,平台加补后,22.0,/22cm】,False,False,
R090-S012,90,香港海马家具国际集团有限公司,补贴15%禧海马十大压缩卷包盒子床垫家用卧室弹簧乳胶席梦官方思,https://detail.tmall.com/item.htm?id=701732482427&sku_properties=21433%3A50753460,禧盒E【释压深睡/24CM】中软,886.55,2577.0,平台加补后,24.0,/24cm】,False,False,
R090-S013,90,香港海马家具国际集团有限公司,补贴15%禧海马十大压缩卷包盒子床垫家用卧室弹簧乳胶席梦官方思,https://detail.tmall.com/item.htm?id=701732482427&sku_properties=21433%3A50753460,禧云盒G【零压独享/24CM】中软,1013.2,2789.0,平台加补后,24.0,/24cm】,False,False,
R090-S014,90,香港海马家具国际集团有限公司,补贴15%禧海马十大压缩卷包盒子床垫家用卧室弹簧乳胶席梦官方思,https://detail.tmall.com/item.htm?id=701732482427&sku_properties=21433%3A50753460,↓明禧系列:所有人群 /拆洗/调节软硬,2888.0,2888.0,,,,False,False,
R090-S015,90,香港海马家具国际集团有限公司,补贴15%禧海马十大压缩卷包盒子床垫家用卧室弹簧乳胶席梦官方思,https://detail.tmall.com/item.htm?id=701732482427&sku_properties=21433%3A50753460,明禧【软硬可调/25CM】护脊魔方,1222.3,3140.0,平台加补后,25.0,/25cm】,False,False,
R091-S001,91,林氏家居官方旗舰店,林氏家居卷包独立弹簧床垫护脊家用卧室双人床垫林氏木业CDE610A,https://detail.tmall.com/item.htm?id=969291574167&sku_properties=21433%3A50753460,(1)【CDE610A】卷包分区护脊|偏硬|20cm,1898.76,2753.0,店铺优惠后,,,False,False,
R091-S002,91,林氏家居官方旗舰店,林氏家居卷包独立弹簧床垫护脊家用卧室双人床垫林氏木业CDE610A,https://detail.tmall.com/item.htm?id=969291574167&sku_properties=21433%3A50753460,(2)【CDE630A】卷包分区双重护脊|偏硬|23cm,2798.44,4057.0,店铺优惠后,,,False,False,
R091-S003,91,林氏家居官方旗舰店,林氏家居卷包独立弹簧床垫护脊家用卧室双人床垫林氏木业CDE610A,https://detail.tmall.com/item.htm?id=969291574167&sku_properties=21433%3A50753460,(3) 【家纺套餐】CDE610A床垫+花生枕1对,2297.52,3331.0,店铺优惠后,,,True,False,
R092-S001,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,【可定制任意尺寸】 联系客服定制专拍,148.9,306.9,平台加补后,,,False,True,
R092-S002,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶95D厚度2.5cm (亲民款+带内外套),324.05,512.05,平台加补后,2.5,厚度2.5cm,False,False,
R092-S003,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶95D厚度3.5cm (亲民款+带内外套),386.2,585.2,平台加补后,3.5,厚度3.5cm,False,False,
R092-S004,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶95D厚度5cm( 亲民款+带内外套),469.1,683.1,平台加补后,5.0,厚度5cm,False,False,
R092-S005,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶95D厚度7.5cm (亲民款+带内外套),635.35,878.35,平台加补后,7.5,厚度7.5cm,False,False,
R092-S006,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶95D厚度10cm (亲民款+带内外套),812.25,1086.25,平台加补后,10.0,厚度10cm,False,False,
R092-S007,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶95D厚度15cm (亲民款+带内外套),1265.2,1619.2,平台加补后,15.0,厚度15cm,False,False,
R092-S008,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶105D厚度2.5cm (酒店奢华款+内外套),417.05,622.05,平台加补后,2.5,厚度2.5cm,False,False,
R092-S009,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶105D厚度3.5cm (酒店奢华款+内外套),479.2,695.2,平台加补后,3.5,厚度3.5cm,False,False,
R092-S010,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶105D厚度5cm (酒店奢华款+内外套),563.1,793.1,平台加补后,5.0,厚度5cm,False,False,
R092-S011,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶105D厚度7.5cm (酒店奢华款+内外套),728.35,988.35,平台加补后,7.5,厚度7.5cm,False,False,
R092-S012,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶105D厚度10cm (酒店奢华款+内外套),926.0,1221.0,平台加补后,10.0,厚度10cm,False,False,
R092-S013,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶105D厚度15cm (酒店奢华款+内外套),1341.4,1709.4,平台加补后,15.0,厚度15cm,False,False,
R092-S014,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,钢印认证115D厚度5cm (高支撑+护腰护脊),646.0,891.0,平台加补后,5.0,厚度5cm,False,False,
R092-S015,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,钢印认证115D厚度7.5cm (高支撑+护腰护脊),812.25,1086.25,平台加补后,7.5,厚度7.5cm,False,False,
R092-S016,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,钢印认证115D厚度10cm (高支撑+护腰护脊),1020.0,1331.0,平台加补后,10.0,厚度10cm,False,False,
R092-S017,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,钢印认证115D厚度15cm (高支撑+护腰护脊),1446.05,1832.05,平台加补后,15.0,厚度15cm,False,False,
R092-S018,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶95D厚度5cm (亲民款+带内外套),469.1,683.1,平台加补后,5.0,厚度5cm,False,False,同商品SKU名+价格重复（空白归一）
R092-S019,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,【可定制任意尺寸】 联系客服定制专拍,148.9,306.9,平台加补后,,,False,True,同商品SKU名+价格重复（空白归一）
R092-S020,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶95D厚度2.5cm (亲民款+带内外套),324.05,512.05,平台加补后,2.5,厚度2.5cm,False,False,同商品SKU名+价格重复（空白归一）
R092-S021,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶95D厚度3.5cm (亲民款+带内外套),386.2,585.2,平台加补后,3.5,厚度3.5cm,False,False,同商品SKU名+价格重复（空白归一）
R092-S022,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶95D厚度5cm( 亲民款+带内外套),469.1,683.1,平台加补后,5.0,厚度5cm,False,False,同商品SKU名+价格重复（空白归一）
R092-S023,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶95D厚度7.5cm (亲民款+带内外套),635.35,878.35,平台加补后,7.5,厚度7.5cm,False,False,同商品SKU名+价格重复（空白归一）
R092-S024,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶95D厚度10cm (亲民款+带内外套),812.25,1086.25,平台加补后,10.0,厚度10cm,False,False,同商品SKU名+价格重复（空白归一）
R092-S025,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶95D厚度15cm (亲民款+带内外套),1265.2,1619.2,平台加补后,15.0,厚度15cm,False,False,同商品SKU名+价格重复（空白归一）
R092-S026,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶105D厚度2.5cm (酒店奢华款+内外套),417.05,622.05,平台加补后,2.5,厚度2.5cm,False,False,同商品SKU名+价格重复（空白归一）
R092-S027,92,Royal vip泰国乳胶总部,泰国进口乳胶床垫学生宿舍定制单人10cm厚5全正品薄垫软1.8m家用,https://detail.tmall.com/item.htm?id=969996685431&sku_properties=21433%3A50753460,整张乳胶105D厚度3.5cm (酒店奢华款+内外套),479.2,695.2,平台加补后,3.5,厚度3.5cm,False,False,同商品SKU名+价格重复（空白归一）
